2022/02444,Suministro de Equipos de Gestión de Imagen Laparoscopia para Diversos Servicios de la OSI Ezkerraldea Enkarterri Cruces,;Suministros;,Evaluación,"375,000.00",28/10/2022,Director Gerente,19-11-2022
2022/01061,Suministro de sillas de trabajo para la OSI BIlbao Basurto,;Suministros;,Evaluación,"101,604.80",21/10/2022,Director Gerente,19-11-2022
2022KIRO00013,"La prestación del servicio de inhumaciones, exhumaciones, limpieza de instalaciones comunes y mantenimiento de las zonas verdes y arbolado del cementerio.",;Servicios;,Adjudicada,"27,544.10",13/10/2022,Alcaldia,19-11-2022
PA2022_04,Suministro de un láser continuo de ancho de línea ultra fino para la Asociación de Investigación MPC – Materials Physics Center,;Suministros;,Resuelta,"165,000.00",28/09/2022,Director,19-11-2022
A/OBR-016506/2022,"Reforma, acondicionamiento y mejora de instalaciones en centros educativos de la Comunidad de Madrid 2.",;Obras;,Evaluación,"873,593.47",,"Vicepresidencia, Consejería de Educación y Universidades",19-11-2022
A/SER-021837/2022,"Servicio de mantenimiento de equipos e instalciones de protección contra incendios de los Centros de Salud, Consultorios Locales y otros edificios dependientes de la Gerencia de Atencion Primaria del Servicio Madrileño de Salud",;Servicios;,Resuelta,"440,426.87",,Gerencia Asistencial de Atención Primaria,19-11-2022
15-3-2.01-0002/2022,Suministro de material fungible e implantes para la Sección de Radiología Intervencionista y la de Cirugía Vascular del Hospital San Pedro del Servicio Riojano de Salud,;Suministros;,Resuelta,"1,339,131.07",21/10/2021,Servicio Riojano de Salud,19-11-2022
CONTR 2022 0000413732,contrato mixto suministro y mantenimiento 4 fotocopiadoras en cprl huelva,;Servicios;,Evaluación,"3,672.00",14/10/2022,"Delegación Territorial de Empleo, Formación, Trabajo Autónomo, Transformación Económica, Industria, Conocimiento y Universidad en Huelva",19-11-2022
CONTR 2022 0000527993,Dirección de Obra y Coordinación de Obras de Dep. Varios Municipios Granada,;Servicios;,Evaluación,"800,976.25",21/10/2022,"Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible. Dirección General de Infraestructuras del Agua (En Transición)",19-11-2022
C101-06VS-0622-0055,"planificación de medios y compra de espacios publicitarios en prensa digital, rrss, advanced tv y publicidad exterior en el marco de las campañas internacionales 2022, así como ejecución de los planes de medios para las acciones de comunicación de promoción turística y del deporte de andalucía en el ámbito internacional de reino unido, alemania, francia, portugal, italia, países bajos, dinamarca, suecia y noruega.",;Servicios;,Adjudicada,"1,446,281.00",05/08/2022,"Empresa Pública para la Gestión del Turismo y el Deporte de Andalucía, S.A.",19-11-2022
CONTR 2022 0000555826,Servicios Mantenimiento Integral Sistemas Climatización y Contra Incencios,;Servicios;,Resuelta,"4,194.50",26/07/2022,Consorcio de Transporte Metropolitano del Área de Málaga,19-11-2022
PR-2023-3,"Servei de gestió per a la inserció d'esqueles a mitjans de comunicació escrits, per a l'any 2023.",;Servicios;,Adjudicada,"178,342.35",28/09/2022,Departament de la Presidència,19-11-2022
2022/1293,"Serveis de monitoratge per als projectes de música i de psicomotricitat a l'Escola Marquès de la Pobla de Capellades, en els termes i extrems expressats al Plec de clàusules tècniques",;Servicios;,Resuelta,"21,157.02",05/10/2022,Ajuntament de Capellades,19-11-2022
X2022001170,Servei de sonorització i il·luminació de les activitats que realitza l'Ajuntament d'Alella.,;Servicios;,Resuelta,"20,000.00",11/10/2022,Ajuntament d'Alella,19-11-2022
CCS12022000057,"Negociat sense publicitat amb el club natació olot 
Contracte de serveis de classes de monitoratge en piscina coberta Curs 2022-2023",;Servicios;,Adjudicada,"80,028.15",23/09/2022,Ajuntament d'Olot,19-11-2022
X2022002668,"Obres de reparació del paviment de voreres i calçada del passeig Antoni Borrell, entre el passeig Marià Estrada i el carrer Escoles Pies.",;Obras;,Resuelta,"152,096.81",17/10/2022,Ajuntament d'Alella,19-11-2022
2022/02394,Suministro de dos Torres de Laparoscopia para los Servicios de Cirugía Torácica y Cirugía Hepática de la OSI EZKERRALDEA ENKARTERRI CRUCES,;Suministros;,Evaluación,"325,000.00",26/10/2022,Director Gerente,19-11-2022
2022/01524,Adquisición material de laparoscopia Osi Barakaldo Sestao,;Suministros;,Evaluación,"1,303,993.10",04/11/2022,Director Gerente,19-11-2022
6012200258,"Servicio de gestión de los derechos e intereses de Metro de Madrid, S.A. en materia de derecho de la propiedad industrial e intelectual.",;Servicios;,Evaluación,"127,842.33",,"Empresa Pública de Metro de Madrid, S.A.",19-11-2022
6012200259,Suministro de pantallas TFT para los equipos de venta y peaje instalados en la red de Metro de Madrid,;Suministros;,Adjudicada,"128,000.00",,"Empresa Pública de Metro de Madrid, S.A.",19-11-2022
09-7-9.01-0033/2022,"Servicio de inventario de polinizadores en la Reserva de la Biosfera de los valles del Leza, Jubera, Cidacos y Alhama, en el marco del Plan de Recuperación, Transformación y Resiliencia (PRTR) financiado por UE a través de los fondos Next Generation",;Servicios;,Adjudicada,"110,950.00",26/09/2022,"Dirección General de Calidad Ambiental y Recursos Hídricos, Consejería de Sostenibilidad, Transición Ecológica y Portavocía del Gobierno",19-11-2022
C101-02SD-0822-0075,"prestación de servicios de informe de verificacion del estado de información no financiera (en adelante einf), para la empresa pública para la gestión del turismo y del deporte de andalucía, s.a. y sociedades dependientes.",;Servicios;,Resuelta,"36,000.00",02/09/2022,"Empresa Pública para la Gestión del Turismo y el Deporte de Andalucía, S.A.",19-11-2022
CONTR 2022 0000549403,Servicios de limpieza de las oficinas de la sede del CTMAM,;Servicios;,Resuelta,"14,005.12",26/07/2022,Consorcio de Transporte Metropolitano del Área de Málaga,19-11-2022
CONTR 2022 0000721730,servicio de limpieza sedes delegación territorial,;Servicios;,Evaluación,"68,699.88",15/10/2022,Delegación Territorial de Educación y Deporte en Jaén (En Transición),19-11-2022
Exp. 12509/2022,"suministro, instalación y puesta en marcha de Lavaracks de estabulario para el Centro de Medicina Comparativa y Bioimagen del IGTP",;Suministros;,Adjudicada,"200,000.00",19/10/2022,Fundació Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol,19-11-2022
004/23,"Contractació d'un servei de dipòsit, custòdia i consulta de documentació administrativa i documentació econòmica passiva del Consorci per  la Formació Contínua de Catalunya (Consorci).",;Servicios;,Adjudicada,"20,133.40",17/10/2022,Consorci per a la Formació Contínua de Catalunya,19-11-2022
CS/AH01/1101312043/22/PO,Subministrament de caixes d'instrumental quirúrgic per als diferents hospitals de l'Hospital Universitari Vall d'Hebron,;Suministros;,Resuelta,"109,960.55",30/09/2022,Institut Català de la Salut (ICS),19-11-2022
CS/AH01/1101311586/22/PO,Subministrament d'equipament d'infermeria per a transport de material quirúrgic dels diferents hospitals de l'Hospital Universitari Vall d'Hebron,;Suministros;,Resuelta,"50,059.28",23/09/2022,Institut Català de la Salut (ICS),19-11-2022
2022/02319,Suministro de Asociaciones de Macrogol (DOE),;Suministros;,Evaluación,"132,000.00",25/10/2022,Director General,19-11-2022
2022/0032/073/07,Proyecto de colector de incorporación de los vertidos del parque de bomberos de Ispaster a la EDAR y estabilización solera lado oeste,;Obras;,Evaluación,"401,814.40",25/10/2022,Diputada Foral de Administración Pública y Relaciones Institucionales,19-11-2022
2022/02456,"Suministro de un tomógrafo de coherencia óptica con angiografía para el servicio de oftalmología, OSI Bilbao Basurto.",;Suministros;,Resuelta,"170,000.00",13/10/2022,Director Gerente,19-11-2022
2022/0048/071/03,Servicio foral de coordinación a urgencias sociales en el Territorio Histórico de Bizkaia,;Servicios;,Evaluación,"432,000.00",24/10/2022,Diputado Foral de Acción Social,19-11-2022
ECAS 7970/2022,Servei d'impressió de tres butlletins municipals,;Servicios;,Adjudicada,"40,800.00",20/07/2022,Ajuntament de Terrassa,19-11-2022
A/SUM-030569/2022,Suministro e instalación de dos envasadoras de muestras quirúrgicas en formol para el nuevo bloque quirúrgico del Hospital General Universitario Gregorio Marañón,;Suministros;,Adjudicada,"82,600.00",,Hospital General Universitario Gregorio Marañón,19-11-2022
PAS 2022-7-006,Obra de reforma y adaptación de la antigua cocina y otras áreas para la realización de diferentes traslados de zonas afectadas por las obras de la Fase 3 del Plan Director del Hospital Clínico San Carlos,;Obras;,Adjudicada,"344,505.43",,Hospital Universitario Clínico San Carlos,19-11-2022
N801/2022/000352,Servei de correspondencia ordinaria,;Servicios;,Adjudicada,"14,876.03",17/10/2022,Ajuntament de Sant Boi de Llobregat,19-11-2022
08A,Contrato de obra de Sustitución de impermeabilización y revestimiento del vaso polivalente de las piscinas de Ribera Baja,;Obras;,Adjudicada,"125,254.45",03/10/2022,Alcaldía,19-11-2022
2022/015,Servicio para la redacción de proyectos del área de estudios y planificación del Consorcio de Transportes de Bizkaia: Inversiones 2022,;Servicios;,Resuelta,"701,500.00",25/04/2022,Consejo general,19-11-2022
EJIE-094-2022,Servicios de gestión de accesos y seguridad de usuarios 2022.,;Servicios;,Evaluación,"333,692.50",31/10/2022,"Director General, Presidente, Vicepresidente del Consejo de Administración o Consejo de Administraci",19-11-2022
2022/CO_SSUM/0046,Renovación de las licencias y del mantenimiento y soporte del software Assure Mimix para IBM I,;Suministros;,Adjudicada,"54,000.00",14/10/2022,Concejal-Delegado del Departamento de Administración Municipal y Transformación Digital,19-11-2022
2022/CO_SSUM/0052,Renovación de la librería de cintas del sistema de copias de seguridad y recuperación.,;Suministros;,Adjudicada,"20,661.16",17/10/2022,Concejal-Delegado del Departamento de Administración Municipal y Transformación Digital,19-11-2022
A/SER-021669/2022,"Coordinación de seguridad y salud para las obras de 180 viviendas VPPA, trasteros y garaje en la parcela R08 del “Area oportunidad”, Majadahonda Sur, Madrid.",;Servicios;,Evaluación,"74,341.26",,Organismo autónomo Agencia de Vivienda Social de la Comunidad de Madrid,19-11-2022
PA SARA-SUM 045/22,Suministro de material necesario para el diagnóstico y tratamiento de cornetes por radiofrecuencia bipolar para la unidad de otorrinolaringología del Hospital Universitario Fundación Alcorcón a adjudicar por procedimiento abierto con pluralidad de criterios,;Suministros;,Evaluación,"187,610.50",,Hospital Universitario Fundación Alcorcón,19-11-2022
CONTR 2022 0000463577,obras instalación de elementos portuarios puerto de isla cristina,;Obras;,Resuelta,"435,426.95",27/06/2022,Agencia Pública de Puertos de Andalucía (APPA),19-11-2022
001/2022/6243/I264,"L'objecte d'aquest contracte és la prestació del servei de prevenció aliè de riscos laborals i vigilància de la salut per cobrir els serveis que determina l'article 31 de la Llei 31/1995, de Prevenció de Riscos Laborals, modificada per la Llei 54/2003, de 12 de desembre, de reforma del marc normatiu de prevenció de riscos laborals i el Reial Decret 39/1997 pel qual s'aprova el Reglament dels serveis de prevenció, modificat pel RD 337/2010, per tal d'elaborar els documents, realitzar els estudis específics (de seguretat, higiènics, ergonòmics, psicosocials, etc.), i donar la formació i informació necessària als empleats de l'Ajuntament de Tàrrega i de l'EPEL Fira del Teatre al Carrer de Tàrrega, en matèria de prevenció de riscos laborals. 
Les prestacions objecte del contracte són les següents:
¿	seguretat en el treball, 
¿	higiene industrial, 
¿	ergonomia i psicologia aplicada i 
¿	vigilància de la salut


L'explicació detallada del que comprenen cadascuna de les prestacions esmentades es recull al Plec de Prescripcions tècniques.",;Servicios;,Adjudicada,"86,646.60",20/10/2022,Ajuntament de Tàrrega,19-11-2022
Exp. 2022-015-OB,"Contractació de les obres ""Pavimentació de diversos carrers i camins al TM d'Amposta 2022""",;Obras;,Resuelta,"330,578.51",26/09/2022,Ajuntament d'Amposta,19-11-2022
2022IK200018,Proyecto de recuperación del humedal de Irita de Zarautz.,;Obras;,Evaluación,"447,915.76",24/10/2022,Alcalde,19-11-2022
2022IK200013,"Servicio de desbroce y limpieza de los márgenes de los caminos rurales, huertas, parques periurbanos y cunetas del término municipal de Zarautz.",;Servicios;,Evaluación,"53,719.01",14/10/2022,Alcalde,19-11-2022
2022/0002851,"Contracte privat de serveis per gestionar, desenvolupar i coordinar el pla d'informació i acollida als visitants del Parc Natural de Sant Llorenç de Munt i l'Obac, Parc Natural del Montseny i els parcs del Garraf, Olèrdola i Foix (3 lots).",;Privado;,Evaluación,"1,457,515.56",,Diputació de Barcelona,19-11-2022
6012200232,Servicio de soporte y mantenimiento de los módulos SAP de Metro de Madrid,;Servicios;,Evaluación,"1,251,172.80",,"Empresa Pública de Metro de Madrid, S.A.",19-11-2022
A/OBR-000062/2022,"Este contrato tiene como objeto acometer las obras más urgentes y necesarias para el normal funcionamiento de la piscina municipal actualmente en precario y completarlas con la construcción de una nueva piscina infantil. Asimismo, ampliar la superficie de césped, demoliendo los antiestéticos muros que rodean la piscina y ocultan la visión de la zona de baño. La superficie de césped, se ampliará, también, ensanchando el lindero este con una superficie de 155,00 m2. Se habilitarán algunos espacios infrautilizados, como la parte delantera para estacionamiento de bicicletas y la zona exterior del bar. En esta zona, se realizará un nuevo solado y un techado de brezo para protección contra el sol en el verano. En la zona de playa, se dispondrán las duchas y pediluvios correspondientes, así como las vallas de zonificación separando los espacios de césped de la zona de piscina de acuerdo con la normativa vigente. Además de la nueva plantación de césped, se instalarán sombrillas fijas con cubrición de brezo, luminarias y riego por aspersión  ",;Obras;,Evaluación,"136,847.46",,Consejería de Administración Local y Digitalización,19-11-2022
6012200238,Suministro de escobilla motor ABS para los motores de la serie 5000,;Suministros;,Adjudicada,"58,000.00",,"Empresa Pública de Metro de Madrid, S.A.",19-11-2022
